GenBankID,GB_Nucleotide_Seqs,GenBank_Name,GenBank_Group,EBirdClements_Names,Ebird_Group,Clements_Order,Clements_Family,Reconciliation,IUCN_Status
46476,13,Aerodramus_elaphrus,species,Aerodramus_elaphrus,species,Caprimulgiformes,Apodidae (Swifts),,Vulnerable
46477,7,Aerodramus_francicus,species,Aerodramus_francicus,species,Caprimulgiformes,Apodidae (Swifts),,Near Threatened
46478,673,Aerodramus_fuciphagus,species,Aerodramus_fuciphagus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
2336751,30,Aerodramus_germani,species,Aerodramus_germani,species,Caprimulgiformes,Apodidae (Swifts),,NoBLIname
1496111,2,Aerodramus_hirundinaceus,species,Aerodramus_hirundinaceus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
N/A,N/A,N/A,N/A,Aerodramus_infuscatus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
N/A,N/A,N/A,N/A,Aerodramus_inquietus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
2182456,4,Aerodramus_leucophaeus,species,Aerodramus_leucophaeus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
46481,87,Aerodramus_maximus,species,Aerodramus_maximus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
243318,2,Aerodramus_mearnsi,species,Aerodramus_mearnsi,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
N/A,N/A,N/A,N/A,Aerodramus_nuditarsus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
2182457,0,Aerodramus_ocistus,species,Aerodramus_ocistus,species,Caprimulgiformes,Apodidae (Swifts),,NoBLIname
N/A,N/A,N/A,N/A,Aerodramus_orientalis,species,Caprimulgiformes,Apodidae (Swifts),,Data Deficient
326917,2,Aerodramus_papuensis,species,Aerodramus_papuensis,species,Caprimulgiformes,Apodidae (Swifts),,Data Deficient
N/A,N/A,N/A,N/A,Aerodramus_pelewensis,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
46485,26,Aerodramus_salangana,species,Aerodramus_salangana,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
46486,9,Aerodramus_sawtelli,species,Aerodramus_sawtelli,species,Caprimulgiformes,Apodidae (Swifts),,Vulnerable
2182455,9,Aerodramus_sororum,species,Aerodramus_sororum,species,Caprimulgiformes,Apodidae (Swifts),,NoBLIname
46482,8,Aerodramus_spodiopygius,species,Aerodramus_spodiopygius,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
46487,9,Aerodramus_terraereginae,species,Aerodramus_terraereginae,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
N/A,N/A,N/A,N/A,Aerodramus_unicolor,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
381020,2,Collocalia_vanikorensis,species,Aerodramus_vanikorensis,species,Caprimulgiformes,Apodidae (Swifts),taxonomy,Least Concern
243317,57,Aerodramus_vanikorensis,species,Aerodramus_vanikorensis,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
207699,3,Aerodramus_vulcanorum,species,Aerodramus_vulcanorum,species,Caprimulgiformes,Apodidae (Swifts),,Near Threatened
243319,3,Aerodramus_whiteheadi,species,Aerodramus_whiteheadi,species,Caprimulgiformes,Apodidae (Swifts),,Data Deficient
1118496,1,Aeronautes_andecolus,species,Aeronautes_andecolus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
N/A,N/A,N/A,N/A,Aeronautes_montivagus,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
190674,11,Aeronautes_saxatalis,species,Aeronautes_saxatalis,species,Caprimulgiformes,Apodidae (Swifts),,Least Concern
28685,192,Aethia_cristatella,species,Aethia_cristatella,species,Charadriiformes,"Alcidae (Auks, Murres, and Puffins)",,Least Concern
28699,73,Cyclorrhynchus_psittacula,species,Aethia_psittacula,species,Charadriiformes,"Alcidae (Auks, Murres, and Puffins)",taxonomy,Least Concern
28686,51,Aethia_pusilla,species,Aethia_pusilla,species,Charadriiformes,"Alcidae (Auks, Murres, and Puffins)",,Least Concern
28687,94,Aethia_pygmaea,species,Aethia_pygmaea,species,Charadriiformes,"Alcidae (Auks, Murres, and Puffins)",,Least Concern
N/A,N/A,N/A,N/A,Aethopyga_bella,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
233785,39,Aethopyga_boltoni,species,Aethopyga_boltoni,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
667139,26,Aethopyga_christinae,species,Aethopyga_christinae,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
N/A,N/A,N/A,N/A,Aethopyga_decorosa,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,NoBLIname
667140,5,Aethopyga_duyvenbodei,species,Aethopyga_duyvenbodei,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Endangered
N/A,N/A,N/A,N/A,Aethopyga_eximia,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
181090,25,Aethopyga_flagrans,species,Aethopyga_flagrans,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
1302145,19,Aethopyga_gouldiae,species,Aethopyga_gouldiae,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
N/A,N/A,N/A,N/A,Aethopyga_guimarasensis,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
1118497,11,Aethopyga_ignicauda,species,Aethopyga_ignicauda,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
N/A,N/A,N/A,N/A,Aethopyga_jefferyi,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,NoBLIname
1302148,15,Aethopyga_linaraborae,species,Aethopyga_linaraborae,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Near Threatened
N/A,N/A,N/A,N/A,Aethopyga_magnifica,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
N/A,N/A,N/A,N/A,Aethopyga_mystacalis,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
1118498,18,Aethopyga_nipalensis,species,Aethopyga_nipalensis,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
667141,14,Aethopyga_primigenia,species,Aethopyga_primigenia,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
1302149,82,Aethopyga_pulcherrima,species,Aethopyga_pulcherrima,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
1118499,19,Aethopyga_saturata,species,Aethopyga_saturata,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
1302150,20,Aethopyga_shelleyi,species,Aethopyga_shelleyi,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
667142,41,Aethopyga_siparaja,species,Aethopyga_siparaja,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
1302152,9,Aethopyga_temminckii,species,Aethopyga_temminckii,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
N/A,N/A,N/A,N/A,Aethopyga_tibolii,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,NoBLIname
N/A,N/A,N/A,N/A,Aethopyga_vigorsii,species,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters),,Least Concern
9076,2016,Afropavo_congensis,species,Afropavo_congensis,species,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",,Vulnerable
706245,3,Agamia_agami,species,Agamia_agami,species,Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",,Vulnerable
60462,11,Agapornis_canus,species,Agapornis_canus,species,Psittaciformes,Psittaculidae (Old World Parrots),,Least Concern
60463,18,Agapornis_fischeri,species,Agapornis_fischeri,species,Psittaciformes,Psittaculidae (Old World Parrots),,Near Threatened
60464,4,Agapornis_lilianae,species,Agapornis_lilianae,species,Psittaciformes,Psittaculidae (Old World Parrots),,Near Threatened
60465,6,Agapornis_nigrigenis,species,Agapornis_nigrigenis,species,Psittaciformes,Psittaculidae (Old World Parrots),,Vulnerable
60466,12,Agapornis_personatus,species,Agapornis_personatus,species,Psittaciformes,Psittaculidae (Old World Parrots),,Least Concern
60467,7,Agapornis_pullarius,species,Agapornis_pullarius,species,Psittaciformes,Psittaculidae (Old World Parrots),,Least Concern
60468,46,Agapornis_roseicollis,species,Agapornis_roseicollis,species,Psittaciformes,Psittaculidae (Old World Parrots),,Least Concern
1002726,2,Agapornis_swindernianus,species,Agapornis_swindernianus,species,Psittaciformes,Psittaculidae (Old World Parrots),,Least Concern
60469,2,Agapornis_taranta,species,Agapornis_taranta,species,Psittaciformes,Psittaculidae (Old World Parrots),,Least Concern
84835,24,Molothrus_badius,species,Agelaioides_badius,species,Passeriformes,Icteridae (Troupials and Allies),taxonomy,Least Concern
N/A,N/A,N/A,N/A,Agelaioides_fringillarius,species,Passeriformes,Icteridae (Troupials and Allies),,Least Concern
N/A,N/A,N/A,N/A,Agelaius_assimilis,species,Passeriformes,Icteridae (Troupials and Allies),,Least Concern
84773,2,Agelaius_humeralis,species,Agelaius_humeralis,species,Passeriformes,Icteridae (Troupials and Allies),,Least Concern
39638,345,Agelaius_phoeniceus,species,Agelaius_phoeniceus,species,Passeriformes,Icteridae (Troupials and Allies),,Least Concern
9191,29,Agelaius_tricolor,species,Agelaius_tricolor,species,Passeriformes,Icteridae (Troupials and Allies),,Endangered
84777,6,Agelaius_xanthomus,species,Agelaius_xanthomus,species,Passeriformes,Icteridae (Troupials and Allies),,Endangered
388968,1,Agelastes_meleagrides,species,Agelastes_meleagrides,species,Galliformes,Numididae (Guineafowl),,Vulnerable
N/A,N/A,N/A,N/A,Agelastes_niger,species,Galliformes,Numididae (Guineafowl),,Least Concern
555143,20,Chrysomus_cyanopus,species,Agelasticus_cyanopus,species,Passeriformes,Icteridae (Troupials and Allies),taxonomy,Least Concern
555144,15,Chrysomus_thilius,species,Agelasticus_thilius,species,Passeriformes,Icteridae (Troupials and Allies),taxonomy,Least Concern
84778,2,Agelaius_xanthophthalmus,species,Agelasticus_xanthophthalmus,species,Passeriformes,Icteridae (Troupials and Allies),taxonomy,Least Concern
1235644,4,Chrysomus_xanthophthalmus,species,Agelasticus_xanthophthalmus,species,Passeriformes,Icteridae (Troupials and Allies),taxonomy,Least Concern
N/A,N/A,N/A,N/A,Aglaeactis_aliciae,species,Caprimulgiformes,Trochilidae (Hummingbirds),,Vulnerable
304595,17,Aglaeactis_castelnaudii,species,Aglaeactis_castelnaudii,species,Caprimulgiformes,Trochilidae (Hummingbirds),,Near Threatened
56648,16,Aglaeactis_cupripennis,species,Aglaeactis_cupripennis,species,Caprimulgiformes,Trochilidae (Hummingbirds),,Least Concern
688841,6,Aglaeactis_pamela,species,Aglaeactis_pamela,species,Caprimulgiformes,Trochilidae (Hummingbirds),,Least Concern
N/A,N/A,N/A,N/A,Aglaiocercus_berlepschi,species,Caprimulgiformes,Trochilidae (Hummingbirds),,Endangered
304597,9,Aglaiocercus_coelestis,species,Aglaiocercus_coelestis,species,Caprimulgiformes,Trochilidae (Hummingbirds),,Least Concern
472768,52,Aglaiocercus_kingi,species,Aglaiocercus_kingii,species,Caprimulgiformes,Trochilidae (Hummingbirds),spelling,Least Concern
1105356,13,Carpodacus_rubescens,species,Agraphospiza_rubescens,species,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",taxonomy,Least Concern
248147,7,Bradornis_infuscatus,species,Agricola_infuscatus,species,Passeriformes,Muscicapidae (Old World Flycatchers),taxonomy,Least Concern
1765289,4,Bradornis_pallidus,species,Agricola_pallidus,species,Passeriformes,Muscicapidae (Old World Flycatchers),taxonomy,Least Concern
245056,5,Melaenornis_pallidus,species,Agricola_pallidus,species,Passeriformes,Muscicapidae (Old World Flycatchers),taxonomy,Least Concern
495147,3,Agriornis_andicola,species,Agriornis_albicauda,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),taxonomy,Vulnerable
2338451,3,Agriornis_albicauda,species,Agriornis_albicauda,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),,Vulnerable
2338452,6,Agriornis_lividus,species,Agriornis_lividus,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),,Least Concern
555145,14,Agriornis_micropterus,species,Agriornis_micropterus,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),,Least Concern
123640,8,Agriornis_montanus,species,Agriornis_montanus,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),,Least Concern
555146,13,Agriornis_murinus,species,Agriornis_murinus,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),,Least Concern
451426,22,Sturnus_philippensis,species,Agropsar_philippensis,species,Passeriformes,Sturnidae (Starlings),taxonomy,Least Concern
513301,9,Sturnus_sturninus,species,Agropsar_sturninus,species,Passeriformes,Sturnidae (Starlings),taxonomy,Least Concern
2675479,0,Agropsar_sturninus,species,Agropsar_sturninus,species,Passeriformes,Sturnidae (Starlings),,Least Concern
1914418,0,Ailuroedus_arfakianus,species,Ailuroedus_arfakianus,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,NoBLIname
1914430,13,Ailuroedus_astigmaticus,species,Ailuroedus_astigmaticus,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,NoBLIname
1055197,12,Ailuroedus_buccoides,species,Ailuroedus_buccoides,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,Least Concern
1914437,16,Ailuroedus_buccoides_buccoides,subspecies,Ailuroedus_buccoides,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),split,Least Concern
34925,49,Ailuroedus_crassirostris,species,Ailuroedus_crassirostris,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,Least Concern
1914433,11,Ailuroedus_geislerorum,species,Ailuroedus_geislerorum,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,NoBLIname
1914422,11,Ailuroedus_jobiensis,species,Ailuroedus_jobiensis,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,NoBLIname
1914423,7,Ailuroedus_jobiensis_jobiensis,subspecies,Ailuroedus_jobiensis,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),split,NoBLIname
1914428,29,Ailuroedus_maculosus,species,Ailuroedus_maculosus,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,NoBLIname
1914439,28,Ailuroedus_melanocephalus,species,Ailuroedus_melanocephalus,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,NoBLIname
28722,14,Ailuroedus_melanotis,species,Ailuroedus_melanotis,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,Least Concern
1914431,11,Ailuroedus_stonii,species,Ailuroedus_stonii,species,Passeriformes,Ptilonorhynchidae (Bowerbirds),,NoBLIname
587459,14,Aimophila_notosticta,species,Aimophila_notosticta,species,Passeriformes,Passerellidae (New World Sparrows),,Least Concern
587461,32,Aimophila_rufescens,species,Aimophila_rufescens,species,Passeriformes,Passerellidae (New World Sparrows),,Least Concern
198934,47,Aimophila_ruficeps,species,Aimophila_ruficeps,species,Passeriformes,Passerellidae (New World Sparrows),,Least Concern
8832,27,Aix_galericulata,species,Aix_galericulata,species,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Least Concern
8833,86,Aix_sponsa,species,Aix_sponsa,species,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Least Concern
N/A,N/A,N/A,N/A,Akialoa_ellisiana,species,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",,Extinct
N/A,N/A,N/A,N/A,Akialoa_lanaiensis,species,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",,Extinct
1804739,2,Akialoa_obscura,species,Akialoa_obscura,species,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",,Extinct
N/A,N/A,N/A,N/A,Akialoa_stejnegeri,species,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",,Extinct
468503,4,Myrmeciza_goeldii,species,Akletos_goeldii,species,Passeriformes,Thamnophilidae (Typical Antbirds),taxonomy,Least Concern
468502,4,Myrmeciza_melanoceps,species,Akletos_melanoceps,species,Passeriformes,Thamnophilidae (Typical Antbirds),taxonomy,Least Concern
215280,8,Alaemon_alaudipes,species,Alaemon_alaudipes,species,Passeriformes,Alaudidae (Larks),,Least Concern
N/A,N/A,N/A,N/A,Alaemon_hamertoni,species,Passeriformes,Alaudidae (Larks),,Least Concern
344228,1,Alauda_japonica,species,Alauda_arvensis,species,Passeriformes,Alaudidae (Larks),taxonomy,Least Concern
88112,218,Alauda_arvensis,species,Alauda_arvensis,species,Passeriformes,Alaudidae (Larks),,Least Concern
592173,2,Alauda_gulgula,species,Alauda_gulgula,species,Passeriformes,Alaudidae (Larks),,Least Concern
1365152,4,Melanocorypha_leucoptera,species,Alauda_leucoptera,species,Passeriformes,Alaudidae (Larks),taxonomy,Least Concern
1364911,26,Alauda_razae,species,Alauda_razae,species,Passeriformes,Alaudidae (Larks),,Critically Endangered
670337,4,Alaudala_cheleensis,species,Alaudala_cheleensis,species,Passeriformes,Alaudidae (Larks),,NoBLIname
2716173,2,Alaudala_raytal,species,Alaudala_raytal,species,Passeriformes,Alaudidae (Larks),,Least Concern
215310,13,Calandrella_rufescens,species,Alaudala_rufescens,species,Passeriformes,Alaudidae (Larks),taxonomy,Least Concern
N/A,N/A,N/A,N/A,Alaudala_somalica,species,Passeriformes,Alaudidae (Larks),,Least Concern
28689,95,Alca_torda,species,Alca_torda,species,Charadriiformes,"Alcidae (Auks, Murres, and Puffins)",,Near Threatened
36245,96,Alcedo_atthis,species,Alcedo_atthis,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
390722,2,Alcedo_coerulescens,species,Alcedo_coerulescens,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
390724,8,Alcedo_euryzona,species,Alcedo_euryzona,species,Coraciiformes,Alcedinidae (Kingfishers),,Critically Endangered
390725,14,Alcedo_hercules,species,Alcedo_hercules,species,Coraciiformes,Alcedinidae (Kingfishers),,Near Threatened
390726,15,Alcedo_meninting,species,Alcedo_meninting,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
325338,18,Alcedo_quadribrachys,species,Alcedo_quadribrachys,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
390728,8,Alcedo_semitorquata,species,Alcedo_semitorquata,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
204788,21,Alcippe_brunneicauda,species,Alcippe_brunneicauda,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),,Near Threatened
433951,3,Alcippe_morrisonia_davidi,subspecies,Alcippe_davidi,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),split,NoBLIname
433952,6,Alcippe_morrisonia_fratercula,subspecies,Alcippe_fratercula,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),split,NoBLIname
204884,15,Alcippe_grotei,species,Alcippe_grotei,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),,Least Concern
433953,9,Alcippe_morrisonia_hueti,subspecies,Alcippe_hueti,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),split,NoBLIname
204791,1905,Alcippe_morrisonia,species,Alcippe_morrisonia,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),,Least Concern
204883,11,Alcippe_morrisonia_morrisonia,subspecies,Alcippe_morrisonia,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),split,Least Concern
